id,Entidad,Municipio,Aborto,Abuso_de_confianza,Abuso_sexual,Acoso_sexual,Allanamiento_de_morada,Amenazas,Contra_el_medio_ambiente,Corrupcion_de_menores,Dano_a_la_propiedad,por_servidores_publicos,Despojo,Electorales,Evasion_de_presos,Extorsion,Falsedad,Falsificacion,Feminicidio,Fraude,Homicidio,Hostigamiento_sexual,Incesto,Incump_obligaciones_asistencia_fam,Lesiones,Narcomenudeo,contra_el_patrimonio,Otros_contra_la_familia,Otros_contra_la_sociedad,Otros_Fuero_Comun,libertad_personal,libertad_seguridad_sexual,vida_integridad_corporal,Rapto,Robo,Secuestro,Trafico_de_menores,Trata_de_personas,Violacion_equiparada,Violacion_simple,Violencia_de_genero,Violencia_familiar,XCOORD,YCOORD
01111018,Guanajuato,Jaral del Progreso,0.020833333,0.333333333,0.520833333,0.03125,0.239583333,4,0,0.03125,3.052083333,0,0.364583333,0,0,0.03125,0.010416667,0.125,0,0.40625,0.24537037,0,0.010416667,0.208333333,0.582175926,1.40625,0,0,0,7.572916667,0,0.010416667,0.208333333,0,0.274884259,0.002083333,0.010416667,0,0.010416667,0.229166667,0,3.041666667,-101.0520831,20.35878435
01111019,Guanajuato,Jerecuaro,0.010416667,0.28125,0.239583333,0.072916667,0.072916667,2.114583333,0.010416667,0.020833333,2.270833333,0.020833333,0.4375,0.052083333,0,0.010416667,0.020833333,0.635416667,0.002604167,0.40625,0.292824074,0.010416667,0.010416667,0.3125,0.329861111,0.59375,0.010416667,0,0,5.25,0,0.010416667,0.145833333,0,0.122685185,0,0.03125,0,0,0.177083333,0,2.229166667,-100.5078412,20.19704178
01111020,Guanajuato,Leon,0.114583333,33,25.07291667,3.96875,4.729166667,164.0625,0.104166667,4.104166667,308.2708333,1.28125,22.02083333,0.197916667,0.083333333,0.125,5.166666667,15,0.067708333,76.375,5.782407407,0.958333333,0.010416667,35.79166667,26.13425926,731.5,0.875,0.489583333,0,333.875,0,0.083333333,2.822916667,0,21.6478588,0.00625,0.114583333,0.083333333,1.166666667,8.697916667,0,211.7708333,-101.6224264,21.12470161
01111021,Guanajuato,Moroleon,0.03125,0.96875,0.635416667,0.072916667,0.239583333,5.666666667,0,0.145833333,4.322916667,0.020833333,0.427083333,0.041666667,0,0.135416667,0.052083333,0.84375,0.002604167,2.333333333,0.209490741,0.010416667,0,0.635416667,0.672453704,1.25,0.114583333,0.09375,0,10.59375,0,0.03125,0.15625,0,0.502025463,0.00625,0,0.03125,0.020833333,0.302083333,0,5.177083333,-101.2446898,20.08430884
01111022,Guanajuato,Ocampo,0.020833333,0.302083333,0.260416667,0.072916667,0.052083333,0.958333333,0.03125,0.0625,2.239583333,0,0.40625,0,0,0.010416667,0.010416667,0.260416667,0.005208333,0.322916667,0.101851852,0.010416667,0,0.072916667,0.3125,0.354166667,0.010416667,0,0,4.166666667,0,0,0.03125,0,0.130497685,0,0,0.010416667,0.03125,0.229166667,0,1.15625,-101.4729777,21.57949173
01111023,Guanajuato,Penjamo,0.072916667,1.666666667,0.989583333,0.239583333,0.59375,14.02083333,0.09375,0.1875,10.875,0.010416667,2.666666667,0.03125,0.010416667,0.15625,0.21875,1.125,0.0078125,2.552083333,1.278935185,0.052083333,0.010416667,0.708333333,2.137731481,13.10416667,0.041666667,0,0,33.4375,0,0.020833333,0.583333333,0,1.32349537,0,0.010416667,0,0.010416667,0.895833333,0,11.21875,-101.8158332,20.40157442
01111024,Guanajuato,Pueblo Nuevo,0.010416667,0.197916667,0.083333333,0.03125,0.041666667,0.760416667,0.03125,0.03125,0.770833333,0,0.229166667,0.0625,0,0.020833333,0,0.083333333,0.002604167,0.21875,0.121527778,0,0,0.1875,0.180555556,0.375,0.0625,0,0,2.833333333,0,0.010416667,0.09375,0,0.138888889,0,0,0,0.020833333,0.041666667,0,1.322916667,-101.3612628,20.54992677
01111025,Guanajuato,Purisima del Rincon,0.03125,1.1875,0.895833333,0.177083333,0.46875,10.03125,0.052083333,0.145833333,8.5,0.041666667,1.520833333,0,0.010416667,0.010416667,0.083333333,0.375,0,1.78125,0.373842593,0.072916667,0,0.927083333,1.511574074,4.65625,0.03125,0,0,17.09375,0,0.010416667,0.0625,0,0.756944444,0,0,0,0.03125,0.28125,0,7.854166667,-101.9286359,20.92746752
01111026,Guanajuato,Romita,0,0.6875,0.53125,0.15625,0.25,3.739583333,0.020833333,0.0625,4.71875,0.041666667,0.864583333,0.020833333,0,0.020833333,0.020833333,0.0625,0,1.375,0.282407407,0.041666667,0,0.770833333,0.759259259,0.927083333,0.010416667,0,0,12.1875,0,0.020833333,0.125,0,0.406539352,0,0,0,0.041666667,0.395833333,0,6.15625,-101.5951432,20.82577702
01111027,Guanajuato,Salamanca,0.09375,4.229166667,4.416666667,1.0625,1.03125,36.86458333,0.166666667,0.447916667,31.42708333,0.260416667,2.979166667,0.052083333,0,0.791666667,0.552083333,3.427083333,0.0078125,10.98958333,2.616898148,0.208333333,0,3.864583333,6.486111111,9.854166667,0.135416667,0.052083333,0,81.13541667,0,0.020833333,0.958333333,0,4.980034722,0.014583333,0.020833333,0.010416667,0.125,2.166666667,0,44.8125,-101.1651122,20.62503229
01111028,Guanajuato,Salvatierra,0.020833333,1.5625,1.354166667,0.302083333,0.822916667,15.5625,0.104166667,0.1875,9.708333333,0.041666667,2.010416667,0.052083333,0,0.125,0.270833333,0.625,0.013020833,2.604166667,0.969907407,0.0625,0,2.645833333,1.934027778,4.208333333,0.083333333,0,0,27.40625,0,0.010416667,0.46875,0,1.05150463,0.004166667,0,0,0.03125,0.53125,0,16.42708333,-100.9151448,20.2075065
01111029,Guanajuato,San Diego de la Union,0.010416667,0.15625,0.416666667,0.072916667,0.114583333,1.697916667,0,0.072916667,4.302083333,0.041666667,0.572916667,0.020833333,0,0.041666667,0,0.239583333,0,0.458333333,0.153935185,0.010416667,0,0.145833333,0.642361111,0.25,0.052083333,0,0,4.114583333,0,0,0.020833333,0,0.21412037,0.002083333,0,0,0.03125,0.385416667,0,1.572916667,-100.8464027,21.44215148
01111030,Guanajuato,San Felipe,0.052083333,1.40625,1.15625,0.15625,0.5,6.625,0,0.21875,10.73958333,0.020833333,1.53125,0.0625,0.010416667,0.09375,0.208333333,0.385416667,0.005208333,2.46875,0.417824074,0.020833333,0.010416667,1.177083333,1.655092593,2.354166667,0.020833333,0.020833333,0,16.80208333,0,0.03125,0.104166667,0,0.757523148,0,0.020833333,0,0.052083333,0.875,0,7.083333333,-101.2338563,21.5030399
01111031,Guanajuato,San Francisco del Rincon,0.03125,2.447916667,1.447916667,0.354166667,0.34375,13.88541667,0.020833333,0.21875,19.47916667,0.083333333,1.760416667,0,0.010416667,0.03125,0.239583333,0.59375,0.002604167,5.166666667,0.811342593,0.041666667,0,1.447916667,2.550925926,10.10416667,0.052083333,0,0,28.44791667,0,0,0.3125,0,1.4921875,0.002083333,0.03125,0,0.072916667,0.447916667,0,12.75,-101.7885142,20.91909971
01111032,Guanajuato,San Jose Iturbide,0.020833333,1.072916667,1.083333333,0.197916667,0.364583333,5.052083333,0.020833333,0.208333333,10.9375,0.03125,0.927083333,0.041666667,0.010416667,0.135416667,0.083333333,0.71875,0.005208333,2.916666667,0.457175926,0.020833333,0,0.822916667,1.190972222,1.697916667,0.03125,0,0,16.75,0,0,0.135416667,0,0.861111111,0,0,0.010416667,0.052083333,0.864583333,0,5.104166667,-100.3885826,21.00231319
01111033,Guanajuato,San Luis de la Paz,0.052083333,1.010416667,1.427083333,0.229166667,0.354166667,5.354166667,0.010416667,0.177083333,10.39583333,0.020833333,1.5625,0.052083333,0.010416667,0.145833333,0.114583333,0.75,0.002604167,2.28125,0.726851852,0.010416667,0,1.145833333,1.699074074,2.927083333,0.052083333,0,0,18.72916667,0,0,0.208333333,0,0.963252315,0,0.010416667,0,0.0625,1.479166667,0,8.270833333,-100.4763954,21.39922433
01111034,Guanajuato,Santa Catarina,0,0.03125,0.052083333,0,0.03125,0.25,0.010416667,0,0.53125,0.010416667,0.135416667,0.010416667,0,0,0.010416667,0,0,0.083333333,0.009259259,0,0,0.041666667,0.071759259,0.09375,0.010416667,0,0,0.8125,0,0,0,0,0.035590278,0,0,0,0,0.03125,0,0.333333333,-100.0718939,21.15066579
01111035,Guanajuato,Santa Cruz de Juventino Rosas,0.041666667,0.947916667,0.822916667,0.0625,0.416666667,4.645833333,0,0.15625,5.979166667,0.020833333,1.020833333,0.0625,0,0.052083333,0.104166667,0.760416667,0.0078125,1.458333333,0.482638889,0,0,0.979166667,0.987268519,2.395833333,0.104166667,0,0,19.125,0,0.010416667,0.40625,0,0.607638889,0,0,0,0.010416667,0.489583333,0,8.90625,-100.9940607,20.6740839
01111036,Guanajuato,Santiago Maravatio,0,0.072916667,0.083333333,0.052083333,0.0625,0.635416667,0.03125,0.010416667,0.385416667,0,0.041666667,0.020833333,0,0.041666667,0,0.03125,0.002604167,0.135416667,0.112268519,0,0,0.072916667,0.084490741,0.166666667,0,0,0,1.1875,0,0.010416667,0.041666667,0,0.040509259,0,0,0,0,0.041666667,0,0.666666667,-100.9903673,20.15823053
01111037,Guanajuato,Silao de la Victoria,0.104166667,4.510416667,2.90625,0.677083333,0.739583333,28.48958333,0.010416667,0.635416667,29.95833333,0.083333333,2.46875,0.0625,0.03125,0.59375,0.4375,1.822916667,0.013020833,7.052083333,1.291666667,0.208333333,0,4.427083333,4.487268519,7.34375,0.104166667,0,0,55.45833333,0,0.03125,0.416666667,0,3.257233796,0.004166667,0.010416667,0.020833333,0.114583333,1.4375,0,50.05208333,-101.437772,20.96307501
01111038,Guanajuato,Tarandacuao,0.010416667,0.208333333,0.125,0.03125,0.083333333,1.5,0,0.010416667,1.197916667,0,0.166666667,0.010416667,0,0.010416667,0.010416667,0.0625,0,0.25,0.069444444,0,0,0.09375,0.166666667,0.135416667,0,0,0,2.28125,0,0,0.010416667,0,0.0859375,0,0,0,0,0.052083333,0,0.604166667,-100.5289033,20.00447308
01111039,Guanajuato,Tarimoro,0.010416667,0.5625,0.416666667,0.010416667,0.552083333,8.041666667,0.010416667,0.0625,4.010416667,0,0.697916667,0,0,0.03125,0,0.041666667,0.005208333,0.770833333,0.361111111,0.020833333,0,0.9375,0.663194444,1.447916667,0.03125,0,0,8.604166667,0,0,0.21875,0,0.381655093,0.002083333,0,0,0,0.291666667,0,3.854166667,-100.7415058,20.29671122
01111040,Guanajuato,Tierra Blanca,0,0.104166667,0.416666667,0.041666667,0.15625,0.583333333,0,0.03125,1.90625,0.03125,0.260416667,0,0,0.010416667,0.010416667,0.010416667,0.002604167,0.239583333,0.053240741,0,0,0.072916667,0.19212963,0.020833333,0.020833333,0.010416667,0,2.052083333,0,0.020833333,0.020833333,0,0.046296296,0,0,0,0.020833333,0.25,0,0.833333333,-100.1560006,21.03227861
01111041,Guanajuato,Uriangato,0.010416667,1.052083333,0.635416667,0.03125,0.4375,10.13541667,0,0.104166667,4.927083333,0,0.5,0,0.020833333,0.083333333,0.072916667,0.125,0.002604167,1.8125,0.295138889,0,0,0.729166667,1.013888889,1.854166667,0.03125,0,0,14.65625,0,0,0.166666667,0,0.445601852,0,0,0,0.03125,0.46875,0,3.791666667,-101.1526128,20.11968494
01111042,Guanajuato,Valle de Santiago,0.041666667,2.520833333,1.4375,0.21875,0.791666667,22.15625,0.052083333,0.114583333,12.09375,0.322916667,2.125,0.041666667,0,0.041666667,0.125,0.479166667,0.0078125,3.197916667,0.87962963,0.072916667,0,2.260416667,2.418981481,5.75,0.020833333,0.010416667,0,31.33333333,0,0.020833333,0.510416667,0,1.150173611,0.004166667,0.020833333,0.020833333,0.083333333,0.71875,0,8.28125,-101.2705659,20.37831648
01111043,Guanajuato,Victoria,0,0.145833333,0.166666667,0.03125,0.177083333,1.25,0,0.083333333,1.822916667,0,0.427083333,0,0,0.03125,0.010416667,0.052083333,0,0.197916667,0.050925926,0,0,0.0625,0.186342593,0.177083333,0,0,0,2.041666667,0,0.010416667,0.041666667,0,0.077835648,0,0,0,0.03125,0.15625,0,0.677083333,-100.2146674,21.36583597
01111044,Guanajuato,Villagran,0.0625,1.0625,0.854166667,0.104166667,0.34375,6.875,0,0.072916667,5.6875,0.03125,0.541666667,0,0.03125,0.052083333,0.010416667,0.21875,0.013020833,1.010416667,0.439814815,0.020833333,0,1.145833333,0.87962963,2.760416667,0.0625,0.03125,0,25.35416667,0,0.010416667,0.354166667,0,0.940104167,0.004166667,0,0,0.041666667,0.53125,0,8.010416667,-100.9925129,20.54196712
01111045,Guanajuato,Xichu,0,0.09375,0.0625,0.020833333,0.010416667,0.416666667,0.010416667,0.010416667,0.46875,0.010416667,0.041666667,0.020833333,0,0,0,0.010416667,0,0.072916667,0.021990741,0,0,0.020833333,0.061342593,0.083333333,0,0,0,1.145833333,0,0,0,0,0.024594907,0,0,0,0,0.104166667,0,0.239583333,-99.97854472,21.3567278
01111046,Guanajuato,Yuriria,0.03125,0.708333333,0.479166667,0.09375,0.395833333,6.46875,0.0625,0.09375,4.979166667,0.010416667,0.78125,0.020833333,0,0.072916667,0.083333333,0.40625,0.0078125,1.270833333,0.575231481,0.010416667,0,0.864583333,0.862268519,2.072916667,0.041666667,0.010416667,0,15.66666667,0,0,0.270833333,0,0.454282407,0.00625,0,0.010416667,0.010416667,0.260416667,0,6.8125,-101.2255591,20.183164
01212001,Guerrero,Acapulco de Juarez,0.104166667,9.770833333,9.3125,1.447916667,4.760416667,57.5,0.0625,0.25,62.4375,3.375,13.03125,0.052083333,0.010416667,6.989583333,2.5,6.677083333,0.140625,24.57291667,7.359953704,0.333333333,0.010416667,12.57291667,10.53009259,28.38541667,0.96875,3.84375,0,114.9791667,6.427083333,0.947916667,0.4375,0,10.37760417,0.195833333,0.010416667,0.260416667,2.15625,6.604166667,8.28125,106.0104167,-99.71428737,16.95708684
01212002,Guerrero,Ahuacuotzingo,0,0,0.010416667,0.010416667,0.010416667,0.177083333,0.010416667,0,0.0625,0.010416667,0.104166667,0,0,0.010416667,0,0.020833333,0.002604167,0,0.024305556,0,0,0.072916667,0.021990741,0.010416667,0,0,0,0.239583333,0.041666667,0,0,0,0.010706019,0.002083333,0,0.010416667,0.041666667,0.020833333,0.010416667,0.104166667,-98.9513465,17.7522468
01212003,Guerrero,Ajuchitlan del Progreso,0,0,0.072916667,0,0.052083333,0.208333333,0,0,0.072916667,0,0.072916667,0,0,0.020833333,0,0.03125,0,0.03125,0.043981481,0,0,0.083333333,0.024305556,0.072916667,0,0.010416667,0,1.0625,0.114583333,0,0,0,0.014467593,0.0125,0,0,0.072916667,0.03125,0.010416667,0.59375,-100.6078738,17.91874485
01212004,Guerrero,Alcozauca de Guerrero,0.010416667,0.0625,0.03125,0.010416667,0.041666667,0.364583333,0,0,0.21875,0.072916667,0.260416667,0,0,0,0.010416667,0,0,0.0625,0.039351852,0,0,0.020833333,0.054398148,0.010416667,0,0.03125,0,0.416666667,0.197916667,0.010416667,0,0,0.010416667,0.002083333,0,0.010416667,0.010416667,0.0625,0.010416667,0.416666667,-98.36605072,17.37582823
01212005,Guerrero,Alpoyeca,0,0,0.052083333,0,0.03125,0.083333333,0,0.010416667,0.229166667,0.020833333,0.083333333,0,0,0,0.010416667,0.010416667,0,0.041666667,0.038194444,0,0,0.020833333,0.045138889,0.020833333,0,0,0,0.197916667,0.114583333,0,0,0,0.008969907,0,0,0,0.041666667,0.020833333,0,0.239583333,-98.51056732,17.64222734
01212006,Guerrero,Apaxtla,0,0.03125,0.03125,0,0,0.020833333,0,0,0.125,0,0.09375,0,0,0,0,0,0,0.072916667,0.016203704,0,0,0.010416667,0.013888889,0,0,0.010416667,0,0.21875,0.052083333,0,0,0,0.002025463,0,0,0,0,0.010416667,0.010416667,0.041666667,-99.98089427,18.09119195
01212007,Guerrero,Arcelia,0.010416667,0,0.104166667,0.010416667,0.083333333,0.322916667,0,0.020833333,0.40625,0.052083333,0.145833333,0,0,0.041666667,0,0.041666667,0.002604167,0.28125,0.097222222,0,0,0.59375,0.071759259,0.302083333,0.010416667,0.083333333,0,4.020833333,0.135416667,0.03125,0,0,0.061053241,0.004166667,0,0,0.072916667,0.052083333,0.010416667,0.895833333,-100.1987828,18.25256512
01212008,Guerrero,Atenango del Rio,0,0.020833333,0.052083333,0,0.0625,0.166666667,0,0,0.125,0.03125,0.083333333,0,0,0.020833333,0,0.010416667,0,0.020833333,0.040509259,0.010416667,0,0.010416667,0.023148148,0.010416667,0,0,0,0.177083333,0.052083333,0,0,0,0.008969907,0.004166667,0,0,0,0,0,0.135416667,-99.06996722,18.14437464
01212009,Guerrero,Atlamajalcingo del Monte,0,0,0.010416667,0,0.010416667,0.114583333,0,0,0.041666667,0.020833333,0.010416667,0,0,0.010416667,0,0.03125,0,0.020833333,0.008101852,0,0,0.03125,0.019675926,0,0,0,0,0.135416667,0.020833333,0,0,0,0.003472222,0,0,0,0,0.020833333,0,0.135416667,-98.58269239,17.27022479
01212010,Guerrero,Atlixtac,0,0,0.020833333,0.010416667,0.041666667,0.177083333,0,0,0.145833333,0.010416667,0.114583333,0,0,0,0,0.010416667,0,0.020833333,0.032407407,0,0,0.052083333,0.048611111,0,0,0.010416667,0,0.260416667,0.0625,0,0,0,0.01244213,0.002083333,0,0,0.0625,0.052083333,0.010416667,0.15625,-98.90303555,17.51425844
01212011,Guerrero,Atoyac de alvarez,0,0.416666667,0.322916667,0.0625,0.364583333,2.416666667,0,0.010416667,1.979166667,0.0625,0.614583333,0.010416667,0,0.25,0.041666667,0.072916667,0,0.8125,0.309027778,0.010416667,0,1.208333333,0.670138889,0.395833333,0.09375,0.208333333,0,5.0625,0.427083333,0.197916667,0,0,0.160590278,0.0125,0,0,0.260416667,0.166666667,0.1875,5.208333333,-100.3420863,17.33271875
01212012,Guerrero,Ayutla de los Libres,0.010416667,0.15625,0.229166667,0.052083333,0.072916667,0.854166667,0.010416667,0.010416667,0.708333333,0.239583333,0.552083333,0,0,0.177083333,0.072916667,0.114583333,0.002604167,0.53125,0.262731481,0.03125,0,0.40625,0.200231481,0.010416667,0.010416667,0.072916667,0,1.291666667,0.90625,0.03125,0.03125,0,0.050636574,0,0,0.010416667,0.260416667,0.1875,0.114583333,1.791666667,-99.06747234,16.95719988
01212013,Guerrero,Azoyu,0,0.041666667,0.072916667,0,0.041666667,0.208333333,0,0,0.333333333,0.010416667,0.1875,0,0,0.0625,0,0.010416667,0.002604167,0.083333333,0.075231481,0,0,0.03125,0.055555556,0.020833333,0,0,0,0.364583333,0.072916667,0.03125,0,0,0.012152778,0.002083333,0,0,0.03125,0.083333333,0,0.260416667,-98.57239584,16.68355813
01212014,Guerrero,Benito Juarez,0,0.052083333,0.135416667,0.03125,0.104166667,0.510416667,0,0.010416667,0.614583333,0.052083333,0.125,0,0,0.010416667,0.010416667,0.041666667,0.002604167,0.072916667,0.06712963,0,0,0.458333333,0.149305556,0.041666667,0,0.041666667,0,0.541666667,0.052083333,0.010416667,0,0,0.024594907,0,0,0,0.041666667,0.041666667,0.041666667,0.791666667,-100.4270742,17.09654601
01212015,Guerrero,Buenavista de Cuellar,0,0.041666667,0.010416667,0.010416667,0.09375,0.25,0,0,0.322916667,0.020833333,0.03125,0,0,0.03125,0.020833333,0.041666667,0,0.09375,0.068287037,0,0,0.041666667,0.053240741,0.072916667,0.010416667,0.020833333,0,0.354166667,0.041666667,0,0,0,0.026331019,0.00625,0,0,0.010416667,0.020833333,0,0.09375,-99.42072969,18.46155838
01212016,Guerrero,Coahuayutla de Jose Maria Izazaga,0,0.010416667,0,0,0,0.072916667,0,0,0.020833333,0,0.020833333,0,0,0.010416667,0,0.020833333,0,0,0.013888889,0,0,0.010416667,0.006944444,0.020833333,0,0,0,0.833333333,0.052083333,0,0,0,0.003761574,0,0,0,0,0,0,0.010416667,-101.6493033,18.28283884
01212017,Guerrero,Cocula,0,0.052083333,0.083333333,0,0.020833333,0.40625,0,0,0.3125,0.083333333,0.114583333,0,0,0.03125,0,0.020833333,0.002604167,0.145833333,0.049768519,0,0,0.041666667,0.059027778,0.03125,0.010416667,0.041666667,0,0.5625,0.0625,0.03125,0,0,0.018229167,0.00625,0,0,0.010416667,0.03125,0.010416667,0.177083333,-99.71370264,18.13220087
01212018,Guerrero,Copala,0.010416667,0.020833333,0.052083333,0,0.020833333,0.25,0,0,0.572916667,0.010416667,0.25,0.010416667,0,0.03125,0.020833333,0.041666667,0,0.072916667,0.104166667,0,0,0.083333333,0.079861111,0.052083333,0,0.010416667,0,0.4375,0.166666667,0.010416667,0.020833333,0,0.014467593,0.002083333,0,0,0.041666667,0.052083333,0.020833333,0.3125,-98.93059824,16.60803334
01212019,Guerrero,Copalillo,0,0,0.020833333,0,0.010416667,0.09375,0,0,0.09375,0.052083333,0.135416667,0.010416667,0,0.041666667,0.020833333,0.052083333,0,0.010416667,0.021990741,0,0,0.010416667,0.013888889,0.0625,0,0,0,0.104166667,0.020833333,0,0,0,0.010416667,0.00625,0,0,0.010416667,0,0,0.020833333,-99.05209506,17.98212394
01212020,Guerrero,Copanatoyac,0,0.020833333,0.020833333,0.010416667,0.03125,0.197916667,0,0,0.114583333,0.041666667,0.0625,0,0,0.010416667,0,0,0.0078125,0.03125,0.065972222,0,0,0.0625,0.075231481,0.010416667,0,0,0,0.197916667,0.09375,0,0,0,0.011574074,0.00625,0,0,0,0.03125,0,0.177083333,-98.70187435,17.43259957
01212021,Guerrero,Coyuca de Benitez,0,0.208333333,0.302083333,0.020833333,0.229166667,1.9375,0.010416667,0.020833333,2.208333333,0.15625,0.46875,0,0,0.166666667,0.010416667,0.052083333,0.005208333,0.75,0.596064815,0.010416667,0,1.197916667,0.482638889,0.71875,0.03125,0.125,0,5.520833333,0.1875,0.03125,0.010416667,0,0.219328704,0.016666667,0,0,0.1875,0.145833333,0.197916667,3.416666667,-100.0589553,17.14244615
01212022,Guerrero,Coyuca de Catalan,0,0.239583333,0.208333333,0.052083333,0.1875,1.072916667,0,0,0.864583333,0.114583333,0.364583333,0,0,0.145833333,0.083333333,0.145833333,0.005208333,0.427083333,0.234953704,0.010416667,0,0.895833333,0.186342593,0.260416667,0.114583333,0.072916667,0,4.59375,0.28125,0.083333333,0.010416667,0,0.109953704,0.010416667,0,0.020833333,0.104166667,0.177083333,0.010416667,2.8125,-100.9300771,18.081571
01212023,Guerrero,Cuajinicuilapa,0,0.09375,0.052083333,0,0.0625,0.458333333,0,0,0.4375,0.03125,0.239583333,0,0,0.0625,0.010416667,0.020833333,0.005208333,0.145833333,0.145833333,0,0,0.229166667,0.094907407,0.197916667,0,0.020833333,0,0.645833333,0.15625,0.0625,0,0,0.035300926,0.002083333,0,0,0.0625,0.1875,0.072916667,0.833333333,-98.51767613,16.46196279
01212024,Guerrero,Cualac,0,0,0.03125,0,0,0.072916667,0,0,0.09375,0.03125,0.041666667,0,0,0.010416667,0,0,0,0.041666667,0.028935185,0,0,0,0.016203704,0.010416667,0,0,0,0.072916667,0.052083333,0,0,0,0.010706019,0.002083333,0,0,0.020833333,0.041666667,0,0.09375,-98.67128289,17.73827124
01212025,Guerrero,Cuautepec,0,0.020833333,0.03125,0,0,0.177083333,0,0,0.239583333,0.072916667,0.166666667,0,0,0.03125,0,0,0,0.041666667,0.023148148,0,0,0.03125,0.069444444,0.010416667,0,0.020833333,0,0.114583333,0.041666667,0,0,0,0.006655093,0,0,0,0.041666667,0.09375,0.010416667,0.197916667,-98.96371542,16.71853853
01212026,Guerrero,Cuetzala del Progreso,0,0,0.010416667,0,0.010416667,0.041666667,0,0,0.010416667,0.020833333,0.052083333,0,0,0.010416667,0,0,0,0.010416667,0.006944444,0,0,0,0.013888889,0,0,0,0,0.104166667,0.010416667,0,0,0,0.002604167,0.002083333,0,0,0,0.020833333,0,0.010416667,-99.81473842,18.12465232
